lon;lat
-49,486111;-28,935278
-46,333333;-14,25
-48,283333;-13,933333
-69,550833;-8,991944
-46,333333;-14,25
-46,333333;-14,25
-40,181667;-6,666111
-40,181806;-6,666278
-40,181944;-6,666389
-40,181845;-6,666401
-40,181667;-6,666111
-40,105556;-6,395833
-37,75;-6,2
-47,92;-24,38
-46,68;-22,68
-46,6808;-22,6819
-46,39;-23,18
-39,166667;-14,8
-46,44;-22,79
-39,166667;-14,8
-39,17;-14,8
-39,166667;-14,8
-39,17;-14,8
-39,166667;-14,166667
-48,233333;-13,583333
-48,23333;-13,58333
-48,233333;-13,583333
-52,5264234;-25,4946676
-52,5264234;-25,4946676
-52,525556;-25,490833
-48,233333;-13,583333
-48,786944;-6,169167
-48,233333;-13,583333
-38,321111;-7,983333
-49,516667;-19,916667
-48,28;-6,13
-45,07;-23,43
-51,34;-20,43
-51,1;-20,63
-46,670533;-4,546028
-51,100278;-20,630556
-51,340278;-20,430556
-56,852778;-20,490278
-56,8975;-20,525
-50,9667;-21,75
-48,15;-13,65
-48,45;-14,216667
-48,161944;-13,657222
-48,45;-14,21667
-48,45;-14,216667
-48,15;-13,65
-48,166667;-15,516667
-48,166667;-15,516667
-48,166667;-15,516667
-48,15;-13,65
-48,45;-14,216667
-48,161944;-13,657222
-48,15;-13,65
-48,45;-14,216667
-51,938611;-23,425278
-46,75;-16,25
-46,75;-16,25
-46,75;-16,25
-46,75;-16,25
-46,75;-16,25
-46,75;-16,25
-49,321111;-28,518333
-36;-8,31
-36;-8,31
-47,566667;-21,6
-49,321111;-28,518333
-36;-8,31
-51,237222;-30,019139
-46,716667;-23,55
-48,095833;-10,304722
-46,716667;-23,55
-48,98;-22,46
-42,483333;-20,716667
-52,16;-22,53
-49,38;-20,03
-47,64;-22,72
-47,64;-22,72
-49,38;-20,03
-47,0608;-22,9056
-49,516667;-19,916667
-49,38;-20,03
-67,62;-10,07
-67,62;-10,07
-67,616667;-10,066667
-49,516667;-19,916667
-49,38;-20,03
-49,38;-20,03
-46,63;-23,54
-52,16;-22,53
-52,16;-22,53
-46,774444;-23,9
-43,5;-21,55
-46,774444;-23,9
-43,5;-21,55
-42,5;-22,55
-49,516667;-19,916667
-46,774444;-23,9
-46,774444;-23,9
-43,5;-21,55
-49,38;-20,03
-47,903333;-15,941667
-44,378889;-19,251667
-46,95;-22,43
-49,516667;-19,966667
-49,770556;-19,988056
-52,8731;-10,8339
-49,516667;-19,966667
-49,770556;-19,988056
-47,64;-22,72
-49,97;-20,42
-47,17;-21,28
-50,07418;-20,46994
-47,91667;-15,95
-36,42556;-9,24
-36,41666;-9,25
-36,42;-9,25
-36,42;-9,25
-51,9375;-18,516667
-46,7748001;-23,9004786
-42,25;-22,5
-42,25;-22,5
-42,25;-22,5
-39,04;-14,78
-42,25;-22,5
-39,04;-14,78
-42,25;-22,5
-72,683333;-9,183333
-46,7725;-23,663056
-72,68;-9,18
-72,68;-9,18
-72,68;-9,18
-46,7725;-23,663056
-39,166667;-14,8
-49,516667;-19,916667
-49,38;-20,03
-37,75;-6,2
-47,47;-20,25
-56,096667;-15,596111
-47,1125;-23,523889
-47,0608;-22,9056
-49,34;-24,11
-46,7725;-23,663056
-49,516667;-19,916667
-46,7725;-23,663056
-68,5061282;-10,6552314
-68,504444;-10,651667
-68,504444;-10,651667
-39,166667;-14,8
-46,63;-23,54
-49,03333;-14,05
-49,033333;-14,05
-46,7725;-23,663056
-49,033333;-14,05
-46,7725;-23,663056
-49,033333;-14,05
-49,05;-14,55
-52,8731;-10,8339
-68,8;-10,85
-68,8;-10,85
-68,8;-10,85
-68,8;-10,85
-68,8;-10,85
-68,623756;-10,701232
-68,623889;-10,701111
-68,623889;-10,701111
-47,92;-24,38
-44,63333;-13,36667
-44,63;-13,37
-47,0608;-22,9056
-44,63;-13,37
-48,016667;-15,883333
-49,06;-22,31
-52,16;-22,53
-52,16;-22,53
-51,237222;-30,019139
-48,68333;-14,98333
-48,683333;-14,983333
-42,05;-22
-48,683333;-14,983333
-42,05;-22
-42,05;-22
-42,05;-22
-42,05;-22
-42,05;-22
-42,05;-22
-42,05;-22
-42,05;-22
-67,9535921;-9,834319
-67,951944;-9,830833
-48;-15,5
-42,05;-22
-48;-15,5
-42,416667;-20,716667
-49,38;-20,03
-49,007222;-28,467222
-42,61666;-22,35
-67,95;-9,83
-49,007222;-28,467222
-67,95;-9,83
-39,075278;-15,293333
-46,63;-23,54
-46,6361;-23,5475
-50,41;-22,66
-49,06;-22,31
-50,41;-22,66
-48,77;-22,35
-49,06;-22,31
-39,075278;-15,293333
-39,075278;-15,293333
-47,06;-22,9
-50,41;-22,66
-47,64;-22,72
-68,5059282;-10,6554314
-48,433333;-10,1
-68,504167;-10,651944
-39,075278;-15,293333
-39,075278;-15,293333
-50,41;-22,66
-50,41;-22,66
-50,41;-22,66
-50,41;-22,66
-47,8975;-15,998056
-68,5059282;-10,6554314
-68,504167;-10,651944
-47,8975;-15,998056
-44,808333;-21,838611
-47,8875;-15,9575
-47,8975;-15,998055
-47,64;-22,72
-59,966667;-2,883333
-45,59;-22,73
-37,425;-10,685278
-37,253056;-10,410833
-38,970556;-12,1975
-52,425833;-29,717778
-45,59;-22,73
-64,233333;-12,416667
-52,8731;-10,8339
-64,23333;-12,41666
-64,233333;-12,416667
-64,233333;-12,416667
-61,23;-12,42
-64,233333;-12,416667
-61,233333;-12,416667
-64,233333;-12,416667
-64,233333;-12,416667
-39,075278;-15,293333
-45,59;-22,73
-48,277222;-18,918611
-46,2;-21,45
-52,666667;-0,766667
-46,55;-23,11
-46,63;-23,54
-39,133333;-16,383333
-61,433333;3,383333
-46,6351991;-23,5332789
-59,97;-2,883333
-45,25;-3,5
-45,25;-3,5
-52,16;-22,53
-42,05;-22
-52,585459;-7,204003
-52,585556;-7,203889
-39,166667;-14,8
-48,277222;-18,918611
-53,183333;-22,3
-53,183333;-22,3
-46,63;-23,54
-49,007222;-28,464444
-49,007222;-28,464444
-47,929722;-15,779722
-56,583333;-18,883333
-51,118389;-30,046583
-56,583333;-18,883333
-45,59;-22,73
-47,3;-21,27
-43,666667;-19,816667
-43,300833;-22,9525
-47,929722;-15,779722
-52,16;-22,53
-52,16;-22,53
-47,929722;-15,779722
-47,943333;-15,844861
-45,59;-22,73
-42,632799;-8,822624
-63,316667;0,816667
-57,6496;-19,0199
-57,649722;-19,02
-52,16;-22,53
-48,45;-1,42
-48,45;-1,42
-49,224167;-25,291667
-47,4170984;-21,8173707
-46,6290992;-23,574779
-44,466667;-5,233333
-44,466667;-5,233333
-44,47;-5,23
-65,32546;-10,596416
-44,47;-5,23
-44,466667;-5,233333
-65,325556;-10,596389
-42,881667;-20,754167
-47,916944;-19,038611
-59,3365041;-15,2297666
-38,183333;-10,708333
-38,183333;-10,708333
-59,335278;-15,226111
-51,45;1,133333
-39,1;-12,666667
-51,9386;-23,4253
-42,881944;-20,753889
-42,881944;-20,753889
-42,881944;-20,753889
-45,59;-22,73
-52,566667;-23,45
-52,566667;-23,45
-50,866667;-20,733333
-49,156667;-25,3225
-51,9386;-23,4253
-50,4612796;-25,3721765
-50,4612796;-25,3721765
-39,6614;-13,2671
-50,460556;-25,368333
-50,460556;-25,368333
-47,929722;-15,779722
-42,644444;-19,5825
-53,516667;-26,724444
-47,9298727;-15,7834209
-47,929444;-15,779722
-47,929722;-15,779722
-47,9298727;-15,7834209
-47,929444;-15,779722
-47,929722;-15,779722
-42,566667;-14,4
-38,716667;-10,65
-54,616667;-20,45
-54,613333;-20,509167
-45,483333;-18,716667
-54;0
-45,483333;-18,716667
-55,533333;-1,583333
-55,165833;-0,221111
-45,483333;-18,483333
-51,1003991;-20,6338019
-51,099722;-20,63
-53,616667;-22,5
-53,544444;-21,25
-48;-12
-48,644722;-8,494444
-50,17;-8,05
-50,17;-8,05
-50,17;-8,05
-48,6008;-8,5006
-48,62;-3,42
-50,17;-8,05
-50,17;-8,05
-48,616667;-3,416667
-50,17;-8,05
-50,170833;-8,072222
-48,616667;-3,416667
-52,8731;-10,8339
-49,2605767;-20,9038132
-49,26;-20,9
-49,26;-20,9
-43,943333;-16,635833
-43,933333;-16,633333
-47,906389;-15,938056
-47,929722;-15,779722
-47,929722;-15,779722
-47,929722;-15,779722
-43,933334;-16,633333
-36,367497;-10,070528
-52,8731;-10,8339
-44,67;-4,32
-44,67;-4,32
-49,261944;-25,361944
-46,564722;-21,838889
-44,67;-4,32
-44,666667;-4,316667
-44,666667;-4,316667
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-48,77;-22,35
-47,9298727;-15,7834209
-47,929444;-15,779722
-47,929722;-15,779722
-47,9298727;-15,7834209
-47,929444;-15,779722
-41,05;-4,666667
-44,4044451;-19,2781958
-44,404167;-19,274444
-44,404167;-19,274444
-52,8731;-10,8339
-52,8731;-10,8339
-48,56;-21,77
-41,638611;-15,156389
-48,626667;-17,743611
-45,133333;-11,233333
-39,63;-14,7
-39,63;-14,7
-39,63;-14,7
-39,63;-14,7
-39,63;-14,7
-39,63;-14,7
-52,8731;-10,8339
-58,92;-13,83
-58,92;-13,83
-42,881944;-20,753889
-42,881944;-20,753889
-42,881944;-20,753889
-58,380441;-11,024918
-58,380556;-11,025
-42,776667;-19,842778
-69,945893;-4,244292
-47,93495;-15,952
-70,30503;-4,287311
-70,305;-4,287222
-47,935;-15,951944
-47,929722;-15,779722
-47,929722;-15,779722
-51,118389;-30,046583
-51,118389;-30,046583
-44,4;-19,283333
-44,4;-19,283333
-42,776836;-19,846908
-44,4;-19,28
-44,4;-19,283333
-42,776667;-19,843056
-51,214437;-30,034991
-66,101475;-2,50117
-66,101475;-2,50117
-66,101389;-2,501111
-66,101389;-2,501111
-50,983068;-29,861515
-51,212193;-30,035457
-51,097476;-30,088839
-52,8731;-10,8339
-54;-30
-52,8947849;-30,0433192
-52,8947849;-30,0433192
-52,893889;-30,039444
-52,893889;-30,039444
-52,8731;-10,8339
-52,333333;-15,666667
-52,333333;-15,666667
-48,5608;-21,7783
-42,881944;-20,753889
-48,56;-21,77
-48,56;-21,77
-48,56;-21,77
-48,56;-21,77
-48,56;-21,77
-46,63;-23,54
-52,5686297;-25,9835738
-52,567778;-25,979722
-48,56;-21,77
-48,56;-21,77
-48,56;-21,77
-51,212193;-30,035457
-46,63;-23,54
-48,29;-20,87
-48,56;-21,77
-48,56;-21,77
-48,56;-21,77
-39,284363;-14,690468
-39,284444;-14,690556
-44,1875;-19,4375
-52,8731;-10,8339
-46,63;-23,54
-47,929722;-15,779722
-52,609561;-1,028985
-52,609561;-1,028985
-52,609444;-1,028889
-52,609444;-1,028889
-47,9298727;-15,7834209
-47,929444;-15,779722
-52,8731;-10,8339
-47,78471;-15,6555
-47,78471;-15,6555
-47,78471;-15,6555
-47,784722;-15,655556
-47,892;-15,575
-39,227366;-14,771874
-39,2275;-14,771944
-52,8731;-10,8339
-47,75;-15,75
-49,9070464;-26,3405921
-47,9167;-15,55738
-49,906389;-26,336667
-47,916667;-15,5575
-47,929722;-15,779722
-46,430278;-15,6171
-46,430278;-15,6171
-46,430278;-15,617222
-53,58333;-26,61667
-53,766667;-27,166667
-50;-27
-53,766667;-27,166667
-53,58;-26,62
-53,5;-27,13
-53,77;-27,17
-53,58;-26,62
-53,5;-27,133333
-53,583333;-26,616667
-53,583333;-26,616667
-53,5;-27,133333
-53,766667;-27,166667
-53,58;-26,62
-53,76667;-27,16667
-53,56667;-26,66667
-53,57;-26,67
-46,5500995;-23,1141572
-51,75;-27,05
-53,57;-26,67
-53,566667;-26,666667
-53,566667;-26,666667
-46,549722;-23,110278
-51,75;-27,05
-53,566667;-26,666667
-53,57;-26,67
-53,57;-26,67
-53,57;-26,67
-53,57;-26,67
-53,566667;-26,666667
-47,929722;-15,779722
-47,929722;-15,779722
-52,8731;-10,8339
-52,8731;-10,8339
-47,9298727;-15,7834209
-47,9298727;-15,7834209
-47,9298727;-15,7834209
-47,929444;-15,779722
-47,929444;-15,779722
-47,929444;-15,779722
-47,9375;-15,8125
-51,078611;-26,238611
-51,225278;-27,402222
-51,015278;-26,775833
-51,225278;-27,402222
-51,225278;-27,402222
-51,015278;-26,775833
-51,012222;-26,776111
-50,144722;-26,370833
-50,144722;-26,370833
-51,015278;-26,775833
-51,015278;-26,775833
-51,225278;-27,402222
-51,078611;-26,238611
-51,225278;-27,402222
-51,225278;-27,402222
-47,929722;-15,779722
-47,929722;-15,779722
-48,455522;-1,284992
-48,455556;-1,285
-44;-18
-46,79;-23,53
-52,52;2,57
-52,52;-2,57
-52,31;2,34
-52,51667;2,56667
-52,51667;2,56667
-52,516667;-2,566667
-52,516667;2,566667
-52,8731;-10,8339
-52,3425;-31,771944
-47,533333;-22,383333
-46,6361;-23,5475
-49,3562134;-27,3958082
-49,355556;-27,391944
-49,518423;-27,0608032
-49,517778;-27,056944
-38,542958;-3,7206119
-38,543056;-3,717222
-38,543056;-3,717222
-38,543056;-3,717222
-48,22;-21
-38,543056;-3,717222
-38,543056;-3,717222
-40,820278;-19,552222
-38,542958;-3,7206119
-38,543056;-3,717222
-46,63;-23,54
-46,63;-23,54
-46,63;-23,54
-46,63;-23,54
-40,820278;-19,552222
-49,518423;-27,0608032
-35,204847;-7,735578
-35,204722;-7,735556
-49,517778;-27,056944
-39,1;-12,666667
-48,476548;-1,453489
-48,476667;-1,453611
-48,476548;-1,453489
-48,476667;-1,453611
-52,8731;-10,8339
-44,2469348;-19,4695995
-44,246667;-19,465833
-46,63;-23,54
-46,63;-23,54
-46,63;-23,54
-35,691389;-6,963333
-47,42;-21,99
-47,42;-21,99
-46,63;-23,54
-67,9397;-3,1022
-52,8731;-10,8339
-52,8731;-10,8339
-48,910147;-27,126635
-48,910278;-27,126667
-46,63;-23,54
-44,096503;-19,690239
-47,0608;-22,9056
-54,9372;-2,6364
-35,691389;-6,963333
-48,5044;-1,4558
-48,833333;-1,75
-48,833333;-1,75
-44,096503;-19,690239
-46,621883;-23,654505
-46,621944;-23,654444
-52,8731;-10,8339
-52,8731;-10,8339
-44,3030252;-2,5330734
-44,302778;-2,529722
-47,077171;-22,870251
-47,060434;-22,9038526
-47,06;-22,9
-48,901072;-21,220292
-47,077171;-22,870251
-63;-5
-52,8731;-10,8339
-52,8731;-10,8339
-52,8731;-10,8339
-43,9380146;-19,9246082
-43,937778;-19,920833
-52,8731;-10,8339
-52,8731;-10,8339
-52,8731;-10,8339
-52,8731;-10,8339
-62,683889;-6,987778
-62,683889;-6,987778
-62,683954;-6,987642
-62,683954;-6,987642
-60,0262055;-3,1052812
-60,025;-3,101944
-52,8731;-10,8339
-69;-9,333333
-70;-9
-69;-9,33
-69;-9,33
-69;-9,33
-69;-9,33
-69;-9,33333
-69;-9,33333
-69;-9,33333
-69;-9,333333
-69;-9,333333
-69;-9,33
-69;-9,33
-52,8731;-10,8339
-69;-9,33
-69;-9,333333
-53,986773;-3,727227
-53,986667;-3,727222
-46,63;-23,54
-52,8731;-10,8339
-46,63;-23,54
-52,8731;-10,8339
-46,618358;-23,646109
-46,618333;-23,646111
-52,8731;-10,8339
-62,17;-9,12
-46,63;-23,54
-52,8731;-10,8339
-52,8731;-10,8339
-43,2076686;-22,9069599
-43,2075;-22,903056
-55,636111;-1,881111
-52,4957;-3,601317
-52,4957;-3,601317
-52,8731;-10,8339
-43,2076686;-22,9069599
-43,2075;-22,903056
-52,8731;-10,8339
-52,4957;-3,601317
-52,8731;-10,8339
-52,4957;-3,601317
-52,4957;-3,601317
-51,0775;-26,277778
-50,37;-25,32
-50,233611;-25,271667
-50,37;-25,32
-52,8731;-10,8339
-50,097552;-24,9219719
-50,0825;-24,927222
-50,096944;-24,918056
-51;-24
-49,0636827;-25,4457836
-49,013611;-25,471944
-49,063056;-25,441944
-53,585278;-29,644722
-42,9657513;-22,4160522
-42,965556;-22,412222
-50,4224;-27,3006
-52,8731;-10,8339
-46,3875;-21,923056
-44,67;-4,316667
-68,8;-10,85
-48,83;-1,75
-57,33;-0,416667
-52,97;-1,966667
-72,7;-9,116667
-64,23;-12,416667
-48,62;-3,416667
-50,17;-8
-59,97;-2,883333
-63,32;0,816667
-59,97;-2,883333
-55,82;-9,452889
-55,53;-1
-56,07;-9,835556
-64,39;-9,270833
-61,38;-5,873667
-59,97;-2,883333
-65,47;-9,610833
-40,072222;-19,391111
-39,133333;-16,333333
-46,6361;-23,5475
-47,950278;-16,2525
-47,929722;-15,779722
-52,8731;-10,8339
-52,8731;-10,8339
-52,8731;-10,8339
-52,8731;-10,8339
-52,8731;-10,8339
-52,8731;-10,8339
-45,496028;-19,2575
-45,496028;-19,2575
-45,497972;-19,257611
-45,497972;-19,257611
-45,496028;-19,2575
-45,496028;-19,2575
-42,881667;-20,754167
-42,881667;-20,754167
-42,25;-22,55
-67,867951;-9,963028
-51,143791;-29,75136
-40,533333;-19,866667
-45;-21
-44,978;-21,23
-37,409722;-10,036111
-53,516667;-26,724444
-51,012222;-26,776111
-51,143889;-29,751389
-48,600833;-8,500556
-69,945833;-4,244167
-67,868056;-9,963056
-47,92;-24,18
-47,5834992;-21,71737
-47,6161968;-20,7426678
-47,3953964;-20,3785652
-47,9657117;-24,0704759
-46,6140012;-23,6362772
-46,6791;-23,7297773
-46,4336972;-23,3671769
-46,4336972;-23,3671769
-46,7289998;-23,5660767
-47,9253098;-24,1814763
-47,9657117;-24,0684769
-49,6952169;-22,4174668
-49,6952169;-22,4174668
-47,0585046;-23,7352774
-47,0764026;-23,6932782
-47,0634026;-23,7255773
-47,0921039;-23,7615784
-55,4633258;-13,1488258
-48,1443047;-21,3023684
-47,3290004;-21,6946716
-52,2571307;-22,36376
-47,3290004;-21,6946716
-46,4311969;-22,9285776
-52,4179318;-22,4160597
-51,49603;-22,6618627
-49,4118078;-20,1490608
-49,0215067;-21,0268644
-46,7456953;-21,9801729
-47,9373083;-23,344674
-47,3278974;-21,6946716
-48,2001071;-23,0401724
-48,2001071;-23,0496725
-48,2029071;-23,0501724
-47,6273037;-22,8571744
-48,097303;-21,156566
-46,7456953;-21,9801729
-52,7562329;-22,4221578
-52,4160327;-22,3979586
-51,496827;-22,6618627
-49,1235068;-20,4465624
-48,2085022;-21,3185673
-46,5364964;-23,1832771
-46,7553962;-21,9079716
-51,4912269;-22,6612638
-48,716814;-23,8415743
-46,5336963;-23,1837771
-51,4935269;-22,6615628
-49,0301087;-21,0368644
-45,310989;-23,2235813
-45,0795889;-23,3815813
-49,0226134;-22,3446683
-45,0811869;-23,3743813
-45,0845899;-23,3665813
-44,832585;-23,3346818
-45,0839869;-23,3673803
-49,7004159;-22,4081668
-49,7006539;-22,4082398
-48,4631767;-23,3450846
-49,7004159;-22,4081668
-49,7;-22,41
-48,490278;-1,455833
-69;-9,333333
-52,85;-0,45
-48,45;-1,416667
-43,716667;-22,35
-48,401389;-24,645556
-46,63;-23,54
-48,56;-21,77
-46,63;-23,54
-48,56;-21,77
-48,56;-21,77
-47,99;-21,95
-46,63;-23,54
-48,166667;-15,516667
-59,966667;-2,883334
-44,283333;-23,166667
-44,283333;-23,166667
-45,649722;-20,387222
-43,692778;-22,766667
-43,692778;-22,766667
-43,692778;-22,766389
-43,692778;-22,766111
